classtype	trackID	trackIDroberin	site	whaleID	age	year	month	day	hr	minute	sec	jDay	wCalf	ActivityState	Xroberin	Yroberin	utmE	utmN	vE	vN	v	a	tortuosity
whaleObs	7	8020035	South	L41	26	2003	8	2	10	47	19	52853.449525	No	Forage	2748	126	500720	5364344	-0.650	2.100	2.198	0.018	7.756
whaleObs	7	8020035	South	L41	26	2003	8	2	10	47	38	52853.449745	No	Forage	2706	98	500694	5364387	-1.368	2.263	2.645	0.039	13.973
whaleObs	7	8020035	South	L41	26	2003	8	2	10	47	49	52853.449884	No	Forage	2697	83	500679	5364397	-1.250	0.833	1.502	0.120	77.028
whaleObs	7	8020035	South	L41	26	2003	8	2	10	54	48	52853.454734	No	Forage	2621	488	501088	5364452	0.976	0.131	0.985	0.006	63.247
whaleObs	7	8020035	South	L41	26	2003	8	2	10	55	2	52853.454896	No	Forage	2591	468	501069	5364483	-1.357	2.214	2.597	0.223	5.054
whaleObs	7	8020035	South	L41	26	2003	8	2	10	55	15	52853.455035	No	Forage	2571	449	501051	5364504	-1.500	1.750	2.305	0.040	5.966
whaleObs	7	8020035	South	L41	26	2003	8	2	10	55	31	52853.455231	No	Forage	2549	417	501021	5364528	-1.765	1.412	2.260	0.025	10.242
whaleObs	7	8020035	South	L41	26	2003	8	2	10	55	44	52853.455370	No	Forage	2543	398	501002	5364535	-1.583	0.583	1.687	0.071	23.405
whaleObs	7	8020035	South	L41	26	2003	8	2	10	55	58	52853.455544	No	Forage	2502	374	500980	5364577	-1.467	2.800	3.161	0.148	6.423
whaleObs	7	8020035	South	L41	26	2003	8	2	10	56	17	52853.455764	No	Forage	2466	341	500949	5364615	-1.632	2.000	2.581	0.043	1.299
whaleObs	7	8020035	South	L41	26	2003	8	2	10	56	39	52853.456019	No	Forage	2423	306	500916	5364659	-1.500	2.000	2.500	0.006	2.088
whaleObs	7	8020035	South	L41	26	2003	8	2	10	56	52	52853.456169	No	Forage	2401	289	500901	5364682	-1.154	1.769	2.112	0.032	3.883
whaleObs	7	8020035	South	L41	26	2003	8	2	10	57	11	52853.456389	No	Forage	2365	256	500869	5364720	-1.684	2.000	2.615	0.030	1.795
whaleObs	7	8020035	South	L41	26	2003	8	2	10	57	30	52853.456609	No	Forage	2327	224	500839	5364760	-1.579	2.105	2.632	0.008	6.514
whaleObs	7	8020035	South	L41	26	2003	8	2	10	57	51	52853.456840	No	Forage	2279	198	500816	5364809	-1.150	2.450	2.706	0.028	7.960
whaleObs	7	8020035	South	L41	26	2003	8	2	10	58	17	52853.457141	No	Forage	2230	153	500774	5364860	-1.615	1.962	2.541	0.026	2.186
whaleObs	7	8020035	South	L41	26	2003	8	2	10	58	39	52853.457407	No	Forage	2183	116	500739	5364909	-1.522	2.130	2.618	0.008	3.602
whaleObs	7	8020035	South	L41	26	2003	8	2	10	58	58	52853.457627	No	Forage	2140	89	500714	5364954	-1.316	2.368	2.709	0.017	3.030
whaleObs	7	8020035	South	L41	26	2003	8	2	10	59	22	52853.457894	No	Forage	2094	53	500681	5365002	-1.435	2.087	2.533	0.013	0.322
whaleObs	7	8020035	South	L41	26	2003	8	2	10	59	46	52853.458171	No	Forage	2041	13	500644	5365057	-1.542	2.292	2.762	0.010	6.150
whaleObs	7	8020035	South	L41	26	2003	8	2	11	0	14	52853.458507	No	Forage	2014	-16	500616	5365085	-0.966	0.966	1.365	0.050	7.011
whaleObs	7	8020035	South	L41	26	2003	8	2	11	0	38	52853.458773	No	Forage	1935	-72	500564	5365167	-2.261	3.565	4.222	0.126	7.533
whaleObs	7	8020035	South	L41	26	2003	8	2	11	0	54	52853.458970	No	Forage	1907	-105	500533	5365197	-1.824	1.765	2.538	0.109	5.169
whaleObs	7	8020035	South	L41	26	2003	8	2	11	1	13	52853.459190	No	Forage	1869	-136	500504	5365236	-1.526	2.053	2.558	0.022	1.031
whaleObs	7	8020035	South	L41	26	2003	8	2	11	1	29	52853.459375	No	Forage	1835	-163	500479	5365272	-1.563	2.250	2.739	0.013	7.708
whaleObs	7	8020035	South	L41	26	2003	8	2	11	1	44	52853.459537	No	Forage	1814	-189	500454	5365294	-1.786	1.571	2.379	0.051	3.796
whaleObs	7	8020035	South	L41	26	2003	8	2	11	2	28	52853.460046	No	Forage	1760	-242	500403	5365351	-1.159	1.295	1.738	0.016	5.725
whaleObs	7	8020035	South	L41	26	2003	8	2	11	2	55	52853.460359	No	Forage	1734	-280	500367	5365379	-1.333	1.037	1.689	0.012	0.786
whaleObs	7	8020035	South	L41	26	2003	8	2	11	3	8	52853.460521	No	Forage	1717	-303	500345	5365397	-1.571	1.286	2.030	0.025	10.727
whaleObs	7	8020035	South	L41	26	2003	8	2	11	6	3	52853.462546	No	Forage	1477	-467	500193	5365646	-0.869	1.423	1.667	0.004	2.768
whaleObs	7	8020035	South	L41	26	2003	8	2	11	6	24	52853.462778	No	Forage	1440	-497	500165	5365684	-1.400	1.900	2.360	0.036	12.006
whaleObs	7	8020035	South	L41	26	2003	8	2	11	6	35	52853.462905	No	Forage	1431	-514	500149	5365694	-1.455	0.909	1.715	0.090	9.089
whaleObs	7	8020035	South	L41	26	2003	8	2	11	6	44	52853.463021	No	Forage	1414	-531	500133	5365712	-1.600	1.800	2.408	0.090	38.913
whaleObs	7	8020035	South	L41	26	2003	8	2	11	11	50	52853.466551	No	Forage	1556	-841	499816	5365586	-1.039	-0.413	1.118	0.007	35.864
whaleObs	7	8020035	South	L41	26	2003	8	2	11	12	1	52853.466690	No	Forage	1544	-855	499802	5365599	-1.167	1.083	1.592	0.125	11.420
whaleObs	7	8020035	South	L41	26	2003	8	2	11	12	19	52853.466898	No	Forage	1528	-864	499794	5365615	-0.444	0.889	0.994	0.042	3.958
whaleObs	7	8020035	South	L41	26	2003	8	2	11	12	31	52853.467037	No	Forage	1512	-871	499788	5365632	-0.500	1.417	1.502	0.044	17.481
whaleObs	7	8020035	South	L41	26	2003	8	2	11	12	46	52853.467199	No	Forage	1500	-888	499772	5365645	-1.143	0.929	1.473	0.058	21.719
whaleObs	7	8020035	South	L41	26	2003	8	2	11	13	0	52853.467361	No	Forage	1501	-912	499747	5365645	-1.786	0.000	1.786	0.081	19.440
whaleObs	7	8020035	South	L41	26	2003	8	2	11	13	14	52853.467535	No	Forage	1488	-933	499727	5365659	-1.333	0.933	1.628	0.069	20.318
whaleObs	7	8020035	South	L41	26	2003	8	2	11	13	35	52853.467766	No	Forage	1467	-941	499720	5365680	-0.350	1.050	1.107	0.050	20.613
whaleObs	7	8020035	South	L41	26	2003	8	2	11	13	54	52853.467998	No	Forage	1435	-994	499669	5365715	-2.550	1.750	3.093	0.115	45.613
whaleObs	7	8020035	South	L41	26	2003	8	2	11	14	12	52853.468194	No	Forage	1431	-992	499671	5365719	0.118	0.235	0.263	0.180	38.312
whaleObs	7	8020035	South	L41	26	2003	8	2	11	14	31	52853.468426	No	Forage	1409	-1014	499650	5365742	-1.050	1.150	1.557	0.074	3.663
whaleObs	7	8020035	South	L41	26	2003	8	2	11	14	50	52853.468646	No	Forage	1390	-1038	499627	5365762	-1.211	1.053	1.604	0.010	21.923
whaleObs	7	8020035	South	L41	26	2003	8	2	11	15	14	52853.468924	No	Forage	1391	-1075	499590	5365763	-1.542	0.042	1.542	0.044	26.010
whaleObs	7	8020035	South	L41	26	2003	8	2	11	15	44	52853.469271	No	Forage	1366	-1101	499566	5365790	-0.800	0.900	1.204	0.038	0.196
whaleObs	7	8020035	South	L41	26	2003	8	2	11	15	57	52853.469421	No	Forage	1356	-1110	499557	5365800	-0.692	0.769	1.035	0.013	4.911
whaleObs	7	8020035	South	L41	26	2003	8	2	11	17	2	52853.470174	No	Forage	1315	-1166	499503	5365844	-0.831	0.677	1.072	0.003	3.237
whaleObs	7	8020035	South	L41	26	2003	8	2	11	17	15	52853.470313	No	Forage	1299	-1184	499486	5365861	-1.417	1.417	2.003	0.079	10.242
whaleObs	7	8020035	South	L41	26	2003	8	2	11	17	24	52853.470428	No	Forage	1298	-1186	499484	5365862	-0.200	0.100	0.224	0.179	21.593
whaleObs	7	8020035	South	L41	26	2003	8	2	11	18	20	52853.471076	No	Forage	1264	-1204	499468	5365897	-0.286	0.625	0.687	0.009	16.442
whaleObs	7	8020035	South	L41	26	2003	8	2	11	18	36	52853.471262	No	Forage	1252	-1223	499450	5365910	-1.125	0.813	1.388	0.054	11.877
whaleObs	7	8020035	South	L41	26	2003	8	2	11	21	6	52853.472986	No	Forage	1219	-1383	499291	5365951	-1.067	0.275	1.102	0.004	0.000
whaleObs	8	8070903	North	J1	52	2003	8	7	9	4	16	52858.377963	No	Rest	568	477	489479	5372185	0.000	0.000	0.000	0.000	0.000
whaleObs	8	8070903	North	J1	52	2003	8	7	9	4	37	52858.378206	No	Rest	597	510	489482	5372141	0.143	-2.095	2.100	0.100	9.778
whaleObs	8	8070903	North	J1	52	2003	8	7	9	4	54	52858.378414	No	Rest	611	543	489495	5372108	0.722	-1.833	1.970	0.035	7.564
whaleObs	8	8070903	North	J1	52	2003	8	7	9	6	4	52858.379213	No	Rest	644	729	489604	5371953	1.580	-2.246	2.746	0.014	1.439
whaleObs	8	8070903	North	J1	52	2003	8	7	9	6	36	52858.379595	No	Rest	661	809	489648	5371884	1.333	-2.091	2.480	0.009	1.400
whaleObs	8	8070903	North	J1	52	2003	8	7	9	7	14	52858.380023	No	Rest	682	888	489689	5371813	1.108	-1.919	2.216	0.008	8.142
whaleObs	8	8070903	North	J1	52	2003	8	7	9	7	46	52858.380405	No	Rest	709	934	489703	5371762	0.424	-1.545	1.603	0.024	0.698
whaleObs	8	8070903	North	J1	52	2003	8	7	9	8	21	52858.380799	No	Rest	737	986	489720	5371705	0.500	-1.676	1.749	0.004	2.448
whaleObs	8	8070903	North	J1	52	2003	8	7	9	8	46	52858.381100	No	Rest	757	1018	489728	5371668	0.308	-1.423	1.456	0.012	1.933
whaleObs	8	8070903	North	J1	52	2003	8	7	9	9	34	52858.381644	No	Rest	786	1070	489744	5371611	0.340	-1.213	1.260	0.005	3.205
whaleObs	8	8070903	North	J1	52	2003	8	7	9	9	55	52858.381887	No	Rest	798	1097	489755	5371583	0.524	-1.333	1.433	0.010	41.257
whaleObs	8	8070903	North	J1	52	2003	8	7	9	11	37	52858.383079	No	Rest	713	1167	489865	5371594	1.068	0.107	1.073	0.015	2.178
whaleObs	8	8070903	North	J1	52	2003	8	7	9	11	56	52858.383299	No	Rest	690	1189	489897	5371595	1.684	0.053	1.685	0.033	13.121
whaleObs	8	8070903	North	J1	52	2003	8	7	9	12	20	52858.383565	No	Rest	648	1204	489937	5371614	1.739	0.826	1.925	0.034	29.816
whaleObs	8	8070903	North	J1	52	2003	8	7	9	12	31	52858.383704	No	Rest	600	1171	489948	5371671	0.917	4.750	4.838	0.334	70.315
whaleObs	8	8070903	North	J1	52	2003	8	7	9	13	17	52858.384236	No	Rest	601	1204	489970	5371647	0.478	-0.522	0.708	0.115	25.033
whaleObs	8	8070903	North	J1	52	2003	8	7	9	17	45	52858.387326	No	Rest	850	1431	489955	5371310	-0.056	-1.262	1.263	0.003	13.776
whaleObs	8	8070903	North	J1	52	2003	8	7	9	18	2	52858.387535	No	Rest	859	1453	489964	5371288	0.500	-1.222	1.321	0.031	28.343
whaleObs	8	8070903	North	J1	52	2003	8	7	9	22	47	52858.390822	No	Rest	1138	1534	489824	5371033	-0.493	-0.898	1.024	0.004	70.499
whaleObs	8	8070903	North	J1	52	2003	8	7	9	23	12	52858.391123	No	Rest	1115	1551	489852	5371037	1.077	0.154	1.088	0.073	3.490
whaleObs	8	8070903	North	J1	52	2003	8	7	9	23	46	52858.391516	No	Rest	1070	1594	489914	5371039	1.824	0.059	1.824	0.022	5.232
whaleObs	8	8070903	North	J1	52	2003	8	7	9	25	31	52858.392720	No	Rest	973	1720	490072	5371018	1.519	-0.202	1.533	0.004	0.000
whaleObs	9	8111150	North	L74	17	2003	8	11	11	57	28	52862.498241	No	Forage	542	-579	488750	5372951	0.000	0.000	0.000	0.000	0.000
whaleObs	9	8111150	North	L74	17	2003	8	11	11	57	44	52862.498437	No	Forage	545	-535	488779	5372917	1.706	-2.000	2.629	0.155	9.307
whaleObs	9	8111150	North	L74	17	2003	8	11	11	58	59	52862.499294	No	Forage	501	-329	488956	5372803	2.392	-1.541	2.845	0.011	1.323
whaleObs	9	8111150	North	L74	17	2003	8	11	11	59	13	52862.499468	No	Forage	492	-276	489000	5372772	2.933	-2.067	3.588	0.050	7.027
whaleObs	9	8111150	North	L74	17	2003	8	11	11	59	21	52862.499560	No	Forage	496	-190	489058	5372708	7.250	-8.000	10.796	0.917	2.446
whaleObs	9	8111150	North	L74	17	2003	8	11	12	0	23	52862.500278	No	Forage	523	22	489189	5372539	2.113	-2.726	3.449	0.119	2.936
whaleObs	9	8111150	North	L74	17	2003	8	11	12	1	6	52862.500775	No	Forage	560	191	489282	5372393	2.163	-3.395	4.026	0.016	5.237
whaleObs	9	8111150	North	L74	17	2003	8	11	12	1	22	52862.500961	No	Forage	564	256	489326	5372344	2.750	-3.063	4.116	0.042	5.371
whaleObs	9	8111150	North	L74	17	2003	8	11	12	1	51	52862.501285	No	Forage	590	375	489391	5372241	2.321	-3.679	4.350	0.027	4.244
whaleObs	9	8111150	North	L74	17	2003	8	11	12	2	28	52862.501713	No	Forage	605	541	489498	5372113	2.892	-3.459	4.509	0.017	0.315
whaleObs	9	8111150	North	L74	17	2003	8	11	12	2	51	52862.501991	No	Forage	616	648	489566	5372030	2.833	-3.458	4.471	0.002	65.566
whaleObs	9	8111150	North	L74	17	2003	8	11	12	3	3	52862.502118	No	Forage	258	501	489715	5372387	13.545	32.455	35.168	3.407	94.764
whaleObs	9	8111150	North	L74	17	2003	8	11	12	3	33	52862.502465	No	Forage	499	556	489584	5372178	-4.367	-6.967	8.222	1.443	39.610
whaleObs	9	8111150	North	L74	17	2003	8	11	12	4	51	52862.503368	No	Forage	557	1128	489948	5371732	4.667	-5.718	7.381	0.117	16.244
whaleObs	9	8111150	North	L74	17	2003	8	11	12	5	4	52862.503519	No	Forage	540	1166	489986	5371717	2.923	-1.154	3.143	0.376	14.957
whaleObs	9	8111150	North	L74	17	2003	8	11	12	6	34	52862.504572	No	Forage	567	1609	490281	5371384	3.242	-3.659	4.889	0.028	0.000
whaleObs	9	8111150	North	L74	17	2003	8	11	12	6	41	52862.504641	No	Forage	567	1609	490281	5371384	0.000	0.000	0.000	0.815	0.000
whaleObs	9	8111150	North	L74	17	2003	8	11	12	10	38	52862.507384	No	Forage	461	1664	490395	5371420	0.481	0.152	0.504	0.002	18.842
whaleObs	9	8111150	North	L74	17	2003	8	11	12	10	46	52862.507488	No	Forage	453	1680	490412	5371415	1.889	-0.556	1.969	0.175	13.319
whaleObs	9	8111150	North	L74	17	2003	8	11	12	10	59	52862.507627	No	Forage	450	1706	490432	5371398	1.667	-1.417	2.187	0.074	0.809
whaleObs	9	8111150	North	L74	17	2003	8	11	12	11	8	52862.507743	No	Forage	449	1731	490451	5371381	1.900	-1.700	2.550	0.037	0.000
whaleObs	9	8111150	North	L74	17	2003	8	11	12	11	13	52862.507789	No	Forage	449	1731	490451	5371381	0.000	0.000	0.000	0.637	0.000
whaleObs	9	8111150	North	L74	17	2003	8	11	12	11	21	52862.507894	No	Forage	434	1753	490477	5371376	2.889	-0.556	2.942	0.327	8.711
whaleObs	9	8111150	North	L74	17	2003	8	11	12	11	34	52862.508032	No	Forage	425	1781	490503	5371363	2.167	-1.083	2.422	0.075	3.840
whaleObs	9	8111150	North	L74	17	2003	8	11	12	11	46	52862.508183	No	Forage	412	1808	490531	5371353	2.154	-0.769	2.287	0.024	0.706
whaleObs	9	8111150	North	L74	17	2003	8	11	12	11	59	52862.508333	No	Forage	398	1841	490565	5371340	2.615	-1.000	2.800	0.040	5.539
whaleObs	9	8111150	North	L74	17	2003	8	11	12	12	15	52862.508507	No	Forage	380	1867	490596	5371334	2.067	-0.400	2.105	0.054	4.631
whaleObs	9	8111150	North	L74	17	2003	8	11	12	14	16	52862.509919	No	Forage	343	1943	490676	5371306	0.656	-0.230	0.695	0.012	72.081
whaleObs	9	8111150	North	L74	17	2003	8	11	12	14	27	52862.510035	No	Forage	349	1942	490671	5371303	-0.500	-0.300	0.583	0.116	4.314
whaleObs	9	8111150	North	L74	17	2003	8	11	12	14	33	52862.510116	No	Forage	356	1939	490664	5371300	-1.000	-0.429	1.088	0.074	0.424
whaleObs	9	8111150	North	L74	17	2003	8	11	12	14	41	52862.510208	No	Forage	365	1936	490655	5371296	-1.125	-0.500	1.231	0.018	96.608
whaleObs	9	8111150	North	L74	17	2003	8	11	12	17	2	52862.511829	No	Forage	301	1953	490712	5371329	0.407	0.236	0.470	0.012	47.988
whaleObs	9	8111150	North	L74	17	2003	8	11	12	17	8	52862.511910	No	Forage	304	1967	490720	5371317	1.143	-1.714	2.060	0.298	4.164
whaleObs	9	8111150	North	L74	17	2003	8	11	12	17	17	52862.512014	No	Forage	305	1977	490727	5371309	0.778	-0.889	1.181	0.100	14.231
whaleObs	9	8111150	North	L74	17	2003	8	11	12	17	32	52862.512176	No	Forage	299	1991	490741	5371303	1.000	-0.429	1.088	0.037	34.842
whaleObs	9	8111150	North	L74	17	2003	8	11	12	17	38	52862.512245	No	Forage	308	2002	490742	5371289	0.167	-2.333	2.339	0.347	18.580
whaleObs	9	8111150	North	L74	17	2003	8	11	12	17	49	52862.512384	No	Forage	326	2007	490733	5371273	-0.750	-1.333	1.530	0.113	40.673
whaleObs	9	8111150	North	L74	17	2003	8	11	12	20	43	52862.514387	No	Forage	327	2078	490782	5371222	0.283	-0.295	0.409	0.008	4.912
whaleObs	9	8111150	North	L74	17	2003	8	11	12	20	56	52862.514537	No	Forage	324	2104	490803	5371206	1.615	-1.231	2.031	0.125	7.649
whaleObs	9	8111150	North	L74	17	2003	8	11	12	21	8	52862.514687	No	Forage	328	2137	490824	5371180	1.615	-2.000	2.571	0.059	2.186
whaleObs	9	8111150	North	L74	17	2003	8	11	12	21	21	52862.514838	No	Forage	332	2161	490838	5371160	1.077	-1.538	1.878	0.055	7.679
whaleObs	9	8111150	North	L74	17	2003	8	11	12	21	37	52862.515012	No	Forage	329	2193	490862	5371139	1.600	-1.400	2.126	0.036	19.484
whaleObs	9	8111150	North	L74	17	2003	8	11	12	21	54	52862.515220	No	Forage	312	2215	490890	5371136	1.556	-0.167	1.564	0.069	37.198
whaleObs	9	8111150	North	L74	17	2003	8	11	12	22	7	52862.515359	No	Forage	323	2236	490897	5371113	0.583	-1.917	2.003	0.167	15.596
whaleObs	9	8111150	North	L74	17	2003	8	11	12	23	57	52862.516632	No	Forage	323	2499	491083	5370927	1.691	-1.691	2.391	0.010	2.051
whaleObs	9	8111150	North	L74	17	2003	8	11	12	24	10	52862.516782	No	Forage	320	2543	491116	5370898	2.538	-2.231	3.379	0.077	0.000
whaleObs	10	8210748	South	L74	26	2003	8	21	7	50	9	52872.326505	No	Rest	1704	-679	499970	5365430	0.000	0.000	0.000	0.000	0.000
whaleObs	10	8210748	South	L74	26	2003	8	21	7	50	19	52872.326620	No	Rest	1709	-660	499988	5365424	1.800	-0.600	1.897	0.190	2.325
whaleObs	10	8210748	South	L74	26	2003	8	21	7	52	15	52872.327951	No	Rest	1765	-501	500144	5365359	1.357	-0.565	1.470	0.004	1.386
whaleObs	10	8210748	South	L74	26	2003	8	21	7	52	31	52872.328148	No	Rest	1779	-469	500176	5365344	1.882	-0.882	2.079	0.036	20.048
whaleObs	10	8210748	South	L74	26	2003	8	21	7	53	30	52872.328831	No	Rest	1755	-372	500274	5365363	1.661	0.322	1.692	0.021	12.815
whaleObs	10	8210748	South	L74	26	2003	8	21	7	53	46	52872.329016	No	Rest	1759	-344	500302	5365357	1.750	-0.375	1.790	0.044	3.522
whaleObs	10	8210748	South	L74	26	2003	8	21	7	54	2	52872.329190	No	Rest	1765	-322	500323	5365350	1.400	-0.467	1.476	0.024	14.605
whaleObs	10	8210748	South	L74	26	2003	8	21	7	54	21	52872.329410	No	Rest	1760	-294	500352	5365354	1.526	0.211	1.541	0.036	2.171
whaleObs	10	8210748	South	L74	26	2003	8	21	7	54	43	52872.329664	No	Rest	1756	-265	500381	5365356	1.318	0.091	1.321	0.011	13.482
whaleObs	10	8210748	South	L74	26	2003	8	21	7	54	59	52872.329850	No	Rest	1765	-237	500408	5365346	1.688	-0.625	1.800	0.050	3.252
whaleObs	10	8210748	South	L74	26	2003	8	21	7	55	15	52872.330035	No	Rest	1771	-206	500439	5365338	1.938	-0.500	2.001	0.017	6.714
whaleObs	10	8210748	South	L74	26	2003	8	21	7	55	26	52872.330174	No	Rest	1771	-182	500463	5365337	2.000	-0.083	2.002	0.035	2.755
whaleObs	10	8210748	South	L74	26	2003	8	21	7	57	42	52872.331736	No	Rest	1788	44	500688	5365308	1.667	-0.215	1.680	0.003	1.645
whaleObs	10	8210748	South	L74	26	2003	8	21	7	57	54	52872.331875	No	Rest	1791	66	500710	5365304	1.833	-0.333	1.863	0.017	10.980
whaleObs	10	8210748	South	L74	26	2003	8	21	7	58	4	52872.332002	No	Rest	1801	86	500729	5365293	1.727	-1.000	1.996	0.061	5.123
whaleObs	10	8210748	South	L74	26	2003	8	21	7	58	18	52872.332153	No	Rest	1817	109	500751	5365275	1.692	-1.385	2.187	0.030	9.036
whaleObs	10	8210748	South	L74	26	2003	8	21	7	59	17	52872.332847	No	Rest	1847	190	500831	5365241	1.333	-0.567	1.449	0.015	8.870
whaleObs	10	8210748	South	L74	26	2003	8	21	7	59	41	52872.333113	No	Rest	1863	212	500852	5365224	0.913	-0.739	1.175	0.020	5.985
whaleObs	10	8210748	South	L74	26	2003	8	21	8	0	16	52872.333530	No	Rest	1883	254	500893	5365202	1.139	-0.611	1.292	0.007	10.586
whaleObs	10	8210748	South	L74	26	2003	8	21	8	0	30	52872.333692	No	Rest	1886	285	500924	5365197	2.214	-0.357	2.243	0.079	9.668
whaleObs	10	8210748	South	L74	26	2003	8	21	8	0	48	52872.333900	No	Rest	1904	326	500964	5365177	2.222	-1.111	2.485	0.042	1.631
whaleObs	10	8210748	South	L74	26	2003	8	21	8	1	4	52872.334074	No	Rest	1916	359	500996	5365163	2.133	-0.933	2.329	0.013	47.736
whaleObs	10	8210748	South	L74	26	2003	8	21	8	6	59	52872.338194	No	Rest	1651	481	501132	5365422	0.382	0.728	0.822	0.007	13.131
whaleObs	10	8210748	South	L74	26	2003	8	21	8	7	10	52872.338322	No	Rest	1638	496	501147	5365434	1.364	1.091	1.746	0.095	1.535
whaleObs	10	8210748	South	L74	26	2003	8	21	8	7	21	52872.338449	No	Rest	1622	512	501164	5365449	1.545	1.364	2.061	0.030	1.294
whaleObs	10	8210748	South	L74	26	2003	8	21	8	7	37	52872.338623	No	Rest	1608	527	501180	5365462	1.067	0.867	1.374	0.046	11.111
whaleObs	10	8210748	South	L74	26	2003	8	21	8	7	53	52872.338808	No	Rest	1598	553	501206	5365471	1.625	0.563	1.720	0.040	2.353
whaleObs	10	8210748	South	L74	26	2003	8	21	8	8	47	52872.339444	No	Rest	1583	601	501255	5365484	0.891	0.236	0.922	0.015	71.835
whaleObs	10	8210748	South	L74	26	2003	8	21	8	9	46	52872.340127	No	Rest	1605	592	501245	5365462	-0.169	-0.373	0.410	0.021	15.450
whaleObs	10	8210748	South	L74	26	2003	8	21	8	10	0	52872.340278	No	Rest	1639	596	501247	5365428	0.154	-2.615	2.620	0.174	1.105
whaleObs	10	8210748	South	L74	26	2003	8	21	8	10	13	52872.340440	No	Rest	1671	600	501250	5365396	0.214	-2.286	2.296	0.024	2.975
whaleObs	10	8210748	South	L74	26	2003	8	21	8	10	30	52872.340637	No	Rest	1713	603	501250	5365354	0.000	-2.471	2.471	0.017	8.326
whaleObs	10	8210748	South	L74	26	2003	8	21	8	10	59	52872.340961	No	Rest	1837	643	501284	5365227	1.214	-4.536	4.695	0.086	57.095
whaleObs	10	8210748	South	L74	26	2003	8	21	8	11	10	52872.341100	No	Rest	1826	662	501303	5365237	1.583	0.833	1.789	0.448	33.368
whaleObs	10	8210748	South	L74	26	2003	8	21	8	12	4	52872.341725	No	Rest	1916	821	501458	5365139	2.870	-1.815	3.396	0.055	2.615
whaleObs	10	8210748	South	L74	26	2003	8	21	8	12	23	52872.341944	No	Rest	1937	867	501502	5365116	2.316	-1.211	2.613	0.043	0.334
whaleObs	10	8210748	South	L74	26	2003	8	21	8	12	46	52872.342211	No	Rest	1961	921	501555	5365089	2.304	-1.174	2.586	0.002	6.389
whaleObs	10	8210748	South	L74	26	2003	8	21	8	13	16	52872.342546	No	Rest	1984	1023	501656	5365061	3.483	-0.966	3.614	0.041	11.517
whaleObs	10	8210748	South	L74	26	2003	8	21	8	13	46	52872.342905	No	Rest	2042	1112	501742	5364998	2.774	-2.032	3.439	0.041	9.965
whaleObs	10	8210748	South	L74	26	2003	8	21	8	14	9	52872.343160	No	Rest	2094	1154	501781	5364944	1.773	-2.455	3.028	0.049	0.000
whaleObs	11	8211147	South	L74	26	2003	8	21	11	50	12	52872.493206	No	Travel	1794	956	501599	5365254	0.000	0.000	0.000	0.000	0.000
whaleObs	11	8211147	South	L74	26	2003	8	21	11	51	30	52872.494097	No	Travel	1906	792	501429	5365151	-2.208	-1.338	2.581	0.034	0.566
whaleObs	11	8211147	South	L74	26	2003	8	21	11	51	59	52872.494444	No	Travel	1940	739	501374	5365119	-1.833	-1.067	2.121	0.015	4.843
whaleObs	11	8211147	South	L74	26	2003	8	21	11	53	20	52872.495370	No	Travel	2061	605	501234	5365006	-1.750	-1.412	2.249	0.004	30.721
whaleObs	11	8211147	South	L74	26	2003	8	21	11	53	31	52872.495498	No	Travel	2056	588	501217	5365011	-1.545	0.455	1.611	0.171	17.228
whaleObs	11	8211147	South	L74	26	2003	8	21	11	53	44	52872.495660	No	Travel	2064	565	501194	5365005	-1.643	-0.429	1.698	0.063	14.281
whaleObs	11	8211147	South	L74	26	2003	8	21	11	55	24	52872.496817	No	Forage	2218	401	501022	5364859	-1.720	-1.460	2.256	0.010	72.403
whaleObs	11	8211147	South	L74	26	2003	8	21	11	55	40	52872.497002	No	Forage	2196	400	501022	5364881	0.000	1.375	1.375	0.207	7.069
whaleObs	11	8211147	South	L74	26	2003	8	21	11	55	53	52872.497141	No	Forage	2166	391	501015	5364912	-0.583	2.583	2.648	0.112	3.962
whaleObs	11	8211147	South	L74	26	2003	8	21	11	56	7	52872.497315	No	Forage	2131	376	501002	5364948	-0.867	2.400	2.552	0.022	5.219
